,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity
0,AJG200320P00085000,2020-02-05 9:31AM EST,85.0,0.25,0.0,2.0,0.0,-,1,1,68.19,22
1,AJG200320P00090000,2020-02-05 9:31AM EST,90.0,0.2,0.0,0.5,-0.11,-35.48%,1,1,43.85,22
2,AJG200320P00095000,2020-02-06 11:36AM EST,95.0,0.35,0.2,0.35,0.0,-,90,90,28.15,22
3,AJG200320P00100000,2020-02-25 3:40PM EST,100.0,1.2,0.8,0.95,0.0,-,6,37,23.76,22
4,AJG200320P00105000,2020-02-26 10:13AM EST,105.0,2.65,2.6,2.9,-0.71,-21.13%,2,14,22.66,22
5,AJG200320P00110000,2020-02-25 2:55PM EST,110.0,6.3,6.2,6.7,0.0,-,5,1,25.78,22
0,AJG200417P00075000,2019-11-06 1:48PM EST,75.0,0.6,0.25,0.45,0.0,-,5,7,52.34,50
1,AJG200417P00080000,2020-01-30 2:00PM EST,80.0,0.15,0.05,0.35,0.0,-,1,179,43.65,50
2,AJG200417P00085000,2020-02-12 1:15PM EST,85.0,0.3,0.1,0.6,0.2,+200.00%,1,241,40.19,50
3,AJG200417P00090000,2020-02-07 12:35PM EST,90.0,0.28,0.25,0.4,0.0,-,3,10,28.1,50
4,AJG200417P00095000,2020-02-07 12:33PM EST,95.0,0.52,0.6,0.7,0.0,-,1,25,23.6,50
5,AJG200417P00100000,2020-02-03 1:57PM EST,100.0,1.3,1.4,1.65,0.0,-,-,0,21.51,50
6,AJG200417P00105000,2020-02-20 1:07PM EST,105.0,1.75,3.3,3.6,0.0,-,1,4,19.89,50
7,AJG200417P00110000,2020-02-25 2:55PM EST,110.0,6.7,6.6,7.0,0.0,-,5,0,20.04,50
0,AJG200717P00080000,2019-12-23 1:12PM EST,80.0,1.02,0.5,0.7,0.0,-,-,2,30.88,141
1,AJG200717P00085000,2020-02-03 3:02PM EST,85.0,0.57,0.55,1.65,0.0,-,200,210,32.85,141
2,AJG200717P00100000,2020-02-06 10:51AM EST,100.0,2.4,2.95,3.5,0.0,-,-,0,20.82,141
3,AJG200717P00115000,2020-02-18 9:32AM EST,115.0,7.9,11.9,12.8,0.0,-,1,3,21.22,141
0,AJG201016P00095000,2020-02-24 2:10PM EST,95.0,2.33,2.7,3.2,0.0,-,-,10,21.44,232
